"year","station","julian"
1989,"L-19",184
1989,"K-19",184
1989,"J-19",185
1989,"N-29",219
1989,"N-30",219
1989,"N-31",219
1989,"M-32",220
1989,"M-31",220
1989,"N-06",166
1989,"JI2019",185
1989,"T-26",209
1989,"ON2625",197
1989,"R-31",213
1989,"R-32",213
1989,"P-32",214
1989,"P-31",214
1989,"P-30",214
1989,"P-29",214
1989,"P-28",214
1989,"N-28",219
1989,"N-04",175
1989,"O-04",175
1989,"A-02",180
1989,"B-02",180
1989,"C-02",180
1989,"D-02",180
1989,"E-02",180
1989,"F-02",181
1989,"G-02",181
1989,"H-02",181
1989,"I-02",181
1989,"J-02",181
1989,"K-02",182
1989,"L-02",182
1989,"M-02",182
1989,"N-02",182
1989,"O-02",182
1989,"Q-02",183
1989,"Q-01",183
1989,"Q-18",183
1989,"P-18",183
1989,"O-18",183
1989,"N-18",184
1989,"M-18",184
1989,"L-18",184
1989,"K-18",184
1989,"J-18",184
1989,"JI1918",185
1989,"I-18",185
1989,"IH1918",185
1989,"H-18",185
1989,"HG1918",185
1989,"G-18",185
1989,"GF1918",186
1989,"F-18",186
1989,"E-18",186
1989,"D-18",186
1989,"E-20",187
1989,"F-20",187
1989,"GF2120",187
1989,"G-20",187
1989,"HG2120",187
1989,"H-20",188
1989,"IH2120",188
1989,"I-20",188
1989,"JI2120",188
1989,"J-20",190
1989,"K-20",190
1989,"N-05",168
1989,"M-05",168
1989,"L-05",168
1989,"K-05",168
1989,"J-05",168
1989,"I-05",169
1989,"H-05",169
1989,"G-05",169
1989,"J-21",190
1989,"K-21",190
1989,"L-21",190
1989,"M-21",191
1989,"N-21",191
1989,"O-21",191
1989,"P-21",191
1989,"Q-21",191
1989,"S-23",192
1989,"R-23",192
1989,"Q-23",192
1989,"QP2423",192
1989,"P-23",192
1989,"PO2423",193
1989,"O-23",193
1989,"N-23",193
1989,"M-23",193
1989,"L-23",193
1989,"K-23",194
1989,"J-23",194
1989,"I-23",194
1989,"H-23",194
1989,"G-23",194
1989,"F-23",195
1989,"F-24",195
1989,"F-25",195
1989,"G-25",195
1989,"H-25",196
1989,"I-25",196
1989,"J-25",196
1989,"K-25",196
1989,"L-25",196
1989,"M-25",197
1989,"N-25",197
1989,"O-25",197
1989,"PO2625",197
1989,"P-25",198
1989,"QP2625",198
1989,"Q-25",198
1989,"R-25",200
1989,"R-26",200
1989,"R-27",200
1989,"QP2726",201
1989,"PO2726",201
1989,"O-26",201
1989,"K-27",207
1989,"L-27",207
1989,"M-27",208
1989,"N-27",208
1989,"O-27",208
1989,"P-27",208
1989,"Q-27",208
1989,"S-27",209
1989,"T-27",209
1989,"U-27",209
1989,"V-26",209
1989,"V-25",211
1989,"V-27",211
1989,"V-28",211
1989,"T-30",212
1989,"T-29",212
1989,"T-28",212
1989,"R-29",213
1989,"R-30",213
1989,"Q-31",213
1989,"O-31",214
1989,"O-30",214
1989,"O-29",214
1989,"O-28",214
1989,"M-28",219
1989,"M-29",219
1989,"M-30",219
1989,"L-31",219
1989,"L-30",219
1989,"L-29",220
1989,"L-28",220
1989,"C-18",223
1989,"G-15",157
1989,"H-15",158
1989,"I-15",158
1989,"K-13",159
1989,"J-13",159
1989,"I-13",159
1989,"H-13",159
1989,"G-13",159
1989,"F-13",160
1989,"E-11",160
1989,"F-11",160
1989,"G-11",160
1989,"H-11",161
1989,"I-11",161
1989,"J-11",161
1989,"K-11",161
1989,"L-09",162
1989,"K-09",162
1989,"J-09",162
1989,"I-09",162
1989,"H-09",163
1989,"G-09",163
1989,"F-09",163
1989,"E-09",163
1989,"B-07",164
1989,"C-07",164
1989,"D-07",164
1989,"E-07",164
1989,"F-07",164
1989,"G-07",165
1989,"H-07",165
1989,"I-07",165
1989,"J-07",165
1989,"K-07",165
1989,"L-07",166
1989,"M-07",166
1989,"N-07",166
1989,"HG2019",186
1989,"G-19",186
1989,"GF2019",186
1989,"F-19",186
1989,"E-19",186
1989,"E-21",187
1989,"F-21",187
1989,"GF2221",187
1989,"G-21",187
1989,"HG2221",187
1989,"H-21",188
1989,"IH2221",188
1989,"I-21",188
1989,"JI2221",188
1989,"I-19",185
1989,"IH2019",185
1989,"H-19",185
1989,"L-20",190
1989,"M-20",190
1989,"N-20",191
1989,"O-20",191
1989,"P-20",191
1989,"Q-20",191
1989,"S-22",192
1989,"R-22",192
1989,"Q-22",192
1989,"P-22",193
1989,"O-22",193
1989,"N-22",193
1989,"M-22",193
1989,"L-22",194
1989,"K-22",194
1989,"J-22",194
1989,"I-22",194
1989,"H-22",194
1989,"G-22",195
1989,"F-22",195
1989,"E-22",195
1989,"G-24",196
1989,"H-24",196
1989,"I-24",196
1989,"J-24",196
1989,"K-24",197
1989,"L-24",197
1989,"M-24",197
1989,"N-24",197
1989,"ON2524",198
1989,"O-24",198
1989,"PO2524",198
1989,"P-24",198
1989,"QP2524",198
1989,"R-24",200
1989,"S-24",200
1989,"S-25",200
1989,"S-26",200
1989,"Q-26",201
1989,"P-26",201
1989,"G-26",207
1989,"H-26",207
1989,"I-26",207
1989,"J-26",207
1989,"K-26",207
1989,"L-26",208
1989,"M-26",208
1989,"N-26",208
1989,"T-25",209
1989,"U-26",209
1989,"U-25",211
1989,"U-28",211
1989,"U-29",211
1989,"S-31",212
1989,"S-30",212
1989,"S-29",212
1989,"S-28",212
1989,"R-28",213
1989,"Q-28",213
1989,"Q-29",213
1989,"Q-30",213
1989,"H-16",157
1989,"I-16",157
1989,"J-16",157
1989,"J-15",157
1989,"K-14",158
1989,"J-14",159
1989,"I-14",159
1989,"H-14",159
1989,"G-14",159
1989,"F-14",159
1989,"E-12",160
1989,"F-12",160
1989,"G-12",160
1989,"H-12",160
1989,"I-12",161
1989,"J-12",161
1989,"K-12",161
1989,"K-10",161
1989,"J-10",162
1989,"I-10",162
1989,"H-10",162
1989,"G-10",162
1989,"F-10",162
1989,"E-10",163
1989,"D-10",163
1989,"D-09",163
1989,"C-09",163
1989,"B-08",164
1989,"C-08",164
1989,"D-08",164
1989,"E-08",164
1989,"F-08",164
1989,"G-08",165
1989,"H-08",165
1989,"I-08",165
1989,"J-08",165
1989,"K-08",165
1989,"L-08",166
1989,"M-08",166
1989,"M-06",168
1989,"L-06",168
1989,"K-06",168
1989,"J-06",168
1989,"I-06",168
1989,"H-06",169
1989,"G-06",169
1989,"F-06",169
1989,"E-06",169
1989,"D-06",169
1989,"C-06",169
1989,"B-06",172
1989,"Z-05",172
1989,"A-04",173
1989,"B-04",173
1989,"C-04",173
1989,"D-04",173
1989,"F-04",174
1989,"G-04",174
1989,"H-04",174
1989,"I-04",174
1989,"J-04",174
1989,"K-04",175
1989,"L-04",175
1989,"M-04",175
1988,"G-02",178
1988,"H-02",179
1988,"I-02",179
1988,"J-02",179
1988,"K-02",179
1988,"L-02",179
1988,"M-02",180
1988,"N-02",180
1988,"O-02",180
1988,"Q-02",180
1988,"Q-18",181
1988,"P-18",181
1988,"O-18",181
1988,"N-18",181
1988,"R-25",203
1988,"S-25",203
1988,"T-25",203
1988,"V-27",203
1988,"U-27",204
1988,"T-27",204
1988,"S-27",204
1988,"R-27",204
1988,"Q-27",204
1988,"P-27",205
1988,"O-27",205
1988,"N-27",205
1988,"M-27",205
1988,"L-27",205
1988,"L-29",206
1988,"M-29",206
1988,"N-29",206
1988,"O-29",209
1988,"P-29",209
1988,"Q-29",209
1988,"R-29",209
1988,"S-29",209
1988,"T-29",210
1988,"S-31",210
1988,"R-32",210
1988,"R-31",210
1988,"Q-31",211
1988,"P-32",211
1988,"P-31",211
1988,"O-31",211
1988,"N-31",211
1988,"M-32",212
1988,"M-31",212
1988,"L-31",212
1988,"D-04",171
1988,"G-25",193
1988,"H-14",158
1988,"G-14",159
1988,"F-12",159
1988,"E-12",159
1988,"G-12",160
1988,"H-12",160
1988,"I-12",161
1988,"J-12",161
1988,"K-12",161
1988,"K-10",161
1988,"J-10",162
1988,"I-10",162
1988,"H-10",162
1988,"G-10",162
1988,"F-10",162
1988,"E-10",163
1988,"D-10",163
1988,"C-08",163
1988,"D-08",163
1988,"E-08",164
1988,"F-08",164
1988,"G-08",164
1988,"H-08",164
1988,"I-08",164
1988,"J-08",165
1988,"K-08",165
1988,"L-08",165
1988,"M-08",165
1988,"N-06",167
1988,"M-06",168
1988,"L-06",168
1988,"K-06",168
1988,"J-06",168
1988,"I-06",168
1988,"H-06",169
1988,"G-06",169
1988,"F-06",169
1988,"E-06",169
1988,"D-06",169
1988,"C-06",170
1988,"B-06",170
1988,"A-04",170
1988,"B-04",171
1988,"C-04",171
1988,"E-04",171
1988,"F-04",171
1988,"G-04",172
1988,"H-04",172
1988,"I-04",172
1988,"J-04",172
1988,"K-04",172
1988,"L-04",173
1988,"M-04",173
1988,"N-04",173
1988,"O-04",173
1988,"O-03",173
1988,"N-03",174
1988,"M-03",174
1988,"A-02",177
1988,"B-02",177
1988,"C-02",178
1988,"D-02",178
1988,"E-02",178
1988,"F-02",178
1988,"H-19",183
1988,"HG2019",183
1988,"G-19",183
1988,"GF2019",183
1988,"F-19",184
1988,"E-19",184
1988,"E-21",184
1988,"F-21",184
1988,"GF2221",185
1988,"G-21",185
1988,"HG2221",186
1988,"H-21",186
1988,"IH2221",187
1988,"I-21",187
1988,"JI2221",187
1988,"JI2120",187
1988,"J-21",187
1988,"K-21",188
1988,"L-21",188
1988,"M-21",188
1988,"N-21",188
1988,"O-21",188
1988,"P-21",189
1988,"Q-21",189
1988,"R-23",189
1988,"S-23",189
1988,"Q-23",190
1988,"QP2423",190
1988,"P-23",190
1988,"PO2423",191
1988,"O-23",191
1988,"N-23",191
1988,"M-23",191
1988,"L-23",191
1988,"K-23",192
1988,"J-23",192
1988,"I-23",192
1988,"H-23",192
1988,"G-23",192
1988,"F-23",193
1988,"F-25",193
1988,"H-25",193
1988,"I-25",194
1988,"J-25",194
1988,"K-25",194
1988,"L-25",194
1988,"M-25",194
1988,"N-25",195
1988,"ON2625",195
1988,"O-25",195
1988,"O-24",195
1988,"ON2524",195
1988,"K-27",196
1988,"J-26",196
1988,"PO2625",202
1988,"P-25",202
1988,"Q-25",202
1988,"H-16",156
1988,"I-16",156
1988,"J-16",156
1988,"J-15",156
1988,"K-14",158
1988,"J-14",158
1988,"I-14",158
1988,"D-07",167
1988,"E-07",167
1988,"F-07",167
1988,"G-07",167
1988,"H-07",168
1988,"I-07",168
1988,"J-07",168
1988,"K-07",168
1988,"L-07",168
1988,"M-07",169
1988,"N-07",169
1988,"N-05",169
1988,"M-05",169
1988,"L-05",169
1988,"K-05",170
1988,"J-05",170
1988,"I-05",170
1988,"H-05",170
1988,"G-05",170
1988,"F-05",170
1988,"E-05",171
1988,"D-05",171
1988,"C-05",171
1988,"B-05",171
1988,"A-05",171
1988,"Z-05",171
1988,"A-03",172
1988,"B-03",172
1988,"C-03",172
1988,"D-03",172
1988,"E-03",172
1988,"F-03",173
1988,"G-03",173
1988,"H-03",173
1988,"I-03",173
1988,"J-03",173
1988,"L-03",174
1988,"K-03",174
1988,"B-01",178
1988,"C-01",178
1988,"D-01",178
1988,"E-01",178
1988,"F-01",178
1988,"G-01",179
1988,"H-01",179
1988,"I-01",179
1988,"J-01",179
1988,"K-01",179
1988,"L-01",180
1988,"M-01",180
1988,"N-01",180
1988,"O-01",180
1988,"P-01",180
1988,"Q-01",181
1988,"Q-19",181
1988,"P-19",181
1988,"O-19",181
1988,"N-19",181
1988,"M-19",182
1988,"L-19",182
1988,"K-19",182
1988,"J-19",182
1988,"I-19",182
1988,"IH2019",183
1988,"U-25",203
1988,"V-25",203
1988,"V-26",203
1988,"U-26",203
1988,"T-26",203
1988,"S-26",204
1988,"R-26",204
1988,"Q-26",204
1988,"QP2726",204
1988,"P-26",204
1988,"PO2726",204
1988,"O-26",205
1988,"N-26",205
1988,"M-26",205
1988,"L-26",205
1988,"L-28",205
1988,"M-28",206
1988,"N-28",206
1988,"O-28",206
1988,"P-28",209
1988,"Q-28",209
1988,"R-28",209
1988,"S-28",209
1988,"T-28",209
1988,"V-28",210
1988,"U-28",210
1988,"U-29",210
1988,"T-30",210
1988,"S-30",210
1988,"R-30",211
1988,"Q-30",211
1988,"P-30",211
1988,"O-30",211
1988,"N-30",211
1988,"M-30",212
1988,"L-30",212
1988,"F-14",156
1988,"G-15",157
1988,"H-15",157
1988,"I-15",157
1988,"J-13",158
1988,"I-13",158
1988,"H-13",159
1988,"G-13",159
1988,"F-13",159
1988,"E-11",160
1988,"F-11",160
1988,"G-11",160
1988,"H-11",161
1988,"I-11",161
1988,"J-11",161
1988,"K-11",161
1988,"L-09",162
1988,"K-09",162
1988,"J-09",163
1988,"I-09",163
1988,"H-09",163
1988,"G-09",163
1988,"F-09",163
1988,"E-09",164
1988,"D-09",164
1988,"C-09",164
1988,"B-07",164
1988,"C-07",167
1988,"M-18",181
1988,"L-18",182
1988,"K-18",182
1988,"J-18",182
1988,"JI1918",182
1988,"I-18",182
1988,"IH1918",183
1988,"H-18",183
1988,"HG1918",183
1988,"G-18",183
1988,"GF1918",183
1988,"F-18",183
1988,"E-18",184
1988,"D-18",184
1988,"C-18",184
1988,"E-20",185
1988,"F-20",185
1988,"GF2120",185
1988,"HG2120",187
1988,"G-20",187
1988,"H-20",187
1988,"IH2120",187
1988,"I-20",188
1988,"JI2019",188
1988,"J-20",188
1988,"K-20",188
1988,"L-20",188
1988,"M-20",188
1988,"N-20",189
1988,"O-20",189
1988,"P-20",189
1988,"Q-20",189
1988,"S-22",190
1988,"R-22",190
1988,"Q-22",190
1988,"P-22",190
1988,"O-22",190
1988,"N-22",191
1988,"M-22",191
1988,"L-22",191
1988,"K-22",191
1988,"J-22",191
1988,"I-22",192
1988,"H-22",192
1988,"G-22",192
1988,"F-22",193
1988,"E-22",193
1988,"F-24",193
1988,"G-24",193
1988,"H-24",194
1988,"I-24",194
1988,"J-24",194
1988,"K-24",195
1988,"L-24",195
1988,"M-24",195
1988,"N-24",195
1988,"I-26",196
1988,"H-26",196
1988,"G-26",196
1988,"PO2524",202
1988,"P-24",202
1988,"QP2524",202
1988,"R-24",202
1988,"S-24",202
1987,"K-19",181
1987,"J-19",181
1987,"JI2019",181
1987,"I-19",181
1987,"IH2019",182
1987,"H-19",182
1987,"HG2019",182
1987,"G-19",183
1987,"F-19",183
1987,"E-19",183
1987,"E-21",184
1987,"F-21",184
1987,"GF2221",184
1987,"G-21",184
1987,"HG2221",186
1987,"H-21",186
1987,"IH2221",186
1987,"I-21",186
1987,"JI2221",186
1987,"P-28",209
1987,"P-27",210
1987,"PO2726",210
1987,"P-26",210
1987,"O-26",210
1987,"N-26",210
1987,"M-26",210
1987,"L-26",211
1987,"K-26",211
1987,"K-27",211
1987,"J-03",174
1987,"GF2019",183
1987,"J-16",147
1987,"F-06",171
1987,"J-20",187
1987,"QP2726",203
1987,"J-09",161
1987,"K-09",161
1987,"L-07",162
1987,"K-07",164
1987,"J-07",164
1987,"I-07",164
1987,"H-07",165
1987,"G-07",165
1987,"F-07",165
1987,"E-07",165
1987,"D-07",165
1987,"C-07",166
1987,"B-07",166
1987,"Z-05",166
1987,"A-05",170
1987,"B-05",170
1987,"C-05",170
1987,"D-05",170
1987,"E-05",170
1987,"F-05",171
1987,"G-05",171
1987,"H-05",171
1987,"I-05",171
1987,"J-05",171
1987,"K-05",172
1987,"L-05",172
1987,"M-05",172
1987,"N-05",172
1987,"O-03",173
1987,"N-03",173
1987,"M-03",173
1987,"L-03",173
1987,"K-03",174
1987,"I-03",174
1987,"H-03",174
1987,"G-03",174
1987,"F-03",175
1987,"E-03",175
1987,"D-03",175
1987,"C-03",175
1987,"B-03",175
1987,"A-03",176
1987,"B-01",176
1987,"C-01",176
1987,"D-01",177
1987,"E-01",177
1987,"F-01",177
1987,"G-01",177
1987,"H-01",177
1987,"I-01",178
1987,"J-01",178
1987,"K-01",178
1987,"L-01",178
1987,"M-01",178
1987,"N-01",179
1987,"O-01",179
1987,"P-01",179
1987,"Q-01",179
1987,"Q-19",180
1987,"P-19",180
1987,"O-19",180
1987,"N-19",180
1987,"M-19",180
1987,"L-19",181
1987,"G-24",192
1987,"H-24",192
1987,"I-24",192
1987,"C-18",198
1987,"D-18",198
1987,"G-26",199
1987,"H-26",199
1987,"I-26",199
1987,"J-26",199
1987,"J-24",200
1987,"K-24",200
1987,"L-24",200
1987,"M-24",200
1987,"N-24",200
1987,"ON2524",201
1987,"O-24",201
1987,"P-24",201
1987,"QP2524",201
1987,"R-24",202
1987,"S-24",202
1987,"S-25",202
1987,"R-25",202
1987,"Q-26",203
1987,"Q-27",203
1987,"R-27",203
1987,"R-28",203
1987,"S-28",204
1987,"T-28",204
1987,"U-28",204
1987,"U-29",204
1987,"T-29",204
1987,"S-29",205
1987,"S-30",205
1987,"S-31",205
1987,"R-32",206
1987,"R-31",206
1987,"R-30",208
1987,"R-29",208
1987,"Q-28",208
1987,"Q-29",208
1987,"Q-30",208
1987,"Q-31",209
1987,"P-31",209
1987,"P-30",209
1987,"P-29",209
1987,"F-13",155
1987,"G-13",155
1987,"H-13",155
1987,"I-13",155
1987,"J-13",156
1987,"K-11",156
1987,"J-11",157
1987,"I-11",157
1987,"H-11",157
1987,"G-11",157
1987,"F-11",158
1987,"E-11",158
1987,"C-09",158
1987,"D-09",159
1987,"E-09",159
1987,"F-09",160
1987,"G-09",160
1987,"H-09",160
1987,"I-09",161
1987,"A-02",176
1987,"B-02",176
1987,"C-02",177
1987,"D-02",177
1987,"E-02",177
1987,"F-02",177
1987,"G-02",177
1987,"H-02",178
1987,"I-02",178
1987,"J-02",178
1987,"K-02",178
1987,"L-02",178
1987,"M-02",179
1987,"N-02",179
1987,"O-02",179
1987,"Q-18",180
1987,"P-18",180
1987,"O-18",180
1987,"N-18",180
1987,"M-18",180
1987,"L-18",181
1987,"K-18",181
1987,"J-18",181
1987,"JI1918",181
1987,"I-18",181
1987,"IH1918",182
1987,"H-18",182
1987,"HG1918",182
1987,"G-18",182
1987,"GF1918",183
1987,"F-18",183
1987,"E-18",183
1987,"E-20",184
1987,"F-20",184
1987,"GF2120",184
1987,"G-20",184
1987,"HG2120",184
1987,"H-20",186
1987,"IH2120",186
1987,"I-20",186
1987,"JI2120",187
1987,"K-20",187
1987,"L-20",187
1987,"M-20",187
1987,"N-20",188
1987,"O-20",188
1987,"P-20",188
1987,"Q-20",188
1987,"S-22",189
1987,"R-22",189
1987,"Q-22",189
1987,"P-22",189
1987,"O-22",189
1987,"N-22",190
1987,"M-22",190
1987,"L-22",190
1987,"K-22",190
1987,"J-22",190
1987,"I-22",191
1987,"H-22",191
1987,"G-22",191
1987,"F-22",191
1987,"E-22",191
1987,"F-24",192
1987,"G-15",148
1987,"F-14",154
1987,"G-14",155
1987,"H-14",155
1987,"I-14",155
1987,"J-14",155
1987,"K-14",155
1987,"K-12",156
1987,"J-12",156
1987,"I-12",156
1987,"H-12",156
1987,"G-12",157
1987,"F-12",157
1987,"E-12",157
1987,"D-10",158
1987,"E-10",158
1987,"F-10",158
1987,"G-10",158
1987,"H-10",158
1987,"I-10",159
1987,"J-10",159
1987,"K-10",159
1987,"L-09",161
1987,"M-08",161
1987,"N-07",161
1987,"M-07",161
1987,"L-08",162
1987,"K-08",164
1987,"J-08",164
1987,"I-08",164
1987,"H-08",164
1987,"G-08",165
1987,"F-08",165
1987,"E-08",165
1987,"D-08",165
1987,"C-08",165
1987,"B-08",166
1987,"B-06",166
1987,"C-06",170
1987,"D-06",170
1987,"E-06",170
1987,"G-06",171
1987,"H-06",171
1987,"I-06",171
1987,"J-06",171
1987,"K-06",172
1987,"L-06",172
1987,"M-06",172
1987,"N-06",172
1987,"O-04",173
1987,"N-04",173
1987,"M-04",173
1987,"L-04",173
1987,"K-04",174
1987,"J-04",174
1987,"I-04",174
1987,"H-04",174
1987,"G-04",174
1987,"F-04",175
1987,"E-04",175
1987,"D-04",175
1987,"C-04",175
1987,"B-04",175
1987,"A-04",176
1987,"J-21",187
1987,"K-21",187
1987,"L-21",187
1987,"M-21",187
1987,"N-21",188
1987,"O-21",188
1987,"P-21",188
1987,"Q-21",188
1987,"S-23",189
1987,"R-23",189
1987,"Q-23",189
1987,"QP2423",190
1987,"P-23",190
1987,"PO2423",190
1987,"O-23",190
1987,"N-23",190
1987,"M-23",191
1987,"L-23",191
1987,"K-23",191
1987,"J-23",191
1987,"I-23",191
1987,"H-23",192
1987,"G-23",192
1987,"F-23",192
1987,"F-25",200
1987,"G-25",200
1987,"H-25",200
1987,"I-25",200
1987,"J-25",200
1987,"K-25",201
1987,"L-25",201
1987,"M-25",201
1987,"N-25",201
1987,"ON2625",201
1987,"O-25",202
1987,"PO2625",202
1987,"R-26",203
1987,"S-26",203
1987,"S-27",203
1987,"T-27",204
1987,"U-27",204
1987,"V-27",204
1987,"V-28",204
1987,"T-30",205
1987,"P-32",209
1987,"O-31",209
1987,"O-30",209
1987,"O-29",209
1987,"O-28",209
1987,"O-27",210
1987,"N-27",210
1987,"M-27",210
1987,"M-28",210
1987,"N-28",210
1987,"N-29",211
1987,"M-29",211
1987,"L-29",211
1987,"L-28",211
1987,"L-27",211
1987,"H-16",147
1987,"I-16",147
1987,"J-15",148
1987,"I-15",148
1987,"H-15",148
1986,"J-15",154
1986,"K-13",155
1986,"J-13",155
1986,"I-13",155
1986,"H-13",155
1986,"G-13",155
1986,"F-13",156
1986,"E-11",158
1986,"F-11",158
1986,"G-11",158
1986,"H-11",158
1986,"I-11",158
1986,"J-11",159
1986,"L-09",159
1986,"K-09",159
1986,"J-09",160
1986,"I-09",160
1986,"H-09",160
1986,"G-09",160
1986,"F-09",160
1986,"B-07",161
1986,"C-07",162
1986,"D-07",162
1986,"E-07",162
1986,"F-07",162
1986,"G-07",165
1986,"H-07",165
1986,"I-07",165
1986,"J-07",165
1986,"K-07",165
1986,"L-07",166
1986,"M-07",166
1986,"N-07",166
1986,"N-05",166
1986,"M-05",167
1986,"L-05",167
1986,"K-05",167
1986,"J-05",167
1986,"I-05",167
1986,"H-05",168
1986,"G-05",168
1986,"F-05",168
1986,"E-05",168
1986,"D-05",168
1986,"C-05",169
1986,"B-05",169
1986,"A-05",169
1986,"Z-05",169
1986,"A-03",170
1986,"B-03",170
1986,"C-03",170
1986,"D-03",170
1986,"E-03",170
1986,"F-03",171
1986,"G-03",171
1986,"H-03",171
1986,"I-03",171
1986,"I-01",172
1986,"H-01",172
1986,"G-01",172
1986,"F-01",172
1986,"E-01",172
1986,"D-01",173
1986,"C-01",173
1986,"B-01",173
1986,"GF1918",178
1986,"G-18",178
1986,"HG1918",178
1986,"H-18",178
1986,"IH1918",178
1986,"J-03",179
1986,"K-03",179
1986,"L-03",179
1986,"N-03",179
1986,"O-03",180
1986,"Q-02",180
1986,"Q-01",180
1986,"P-01",180
1986,"O-01",181
1986,"N-01",181
1986,"M-01",181
1986,"G-15",154
1986,"H-15",154
1986,"I-15",154
1986,"L-01",181
1986,"K-01",181
1986,"E-19",182
1986,"F-19",182
1986,"GF2019",182
1986,"G-19",182
1986,"HG2019",182
1986,"H-19",183
1986,"IH2019",183
1986,"I-19",183
1986,"JI2019",183
1986,"J-19",183
1986,"K-19",184
1986,"L-19",184
1986,"M-19",184
1986,"N-19",184
1986,"O-19",184
1986,"P-19",185
1986,"Q-19",185
1986,"Q-21",185
1986,"P-21",185
1986,"O-21",186
1986,"N-21",186
1986,"M-21",186
1986,"L-21",186
1986,"K-21",186
1986,"J-21",187
1986,"JI2221",187
1986,"I-21",187
1986,"IH2221",187
1986,"H-21",187
1986,"HG2221",188
1986,"G-21",188
1986,"GF2221",188
1986,"F-21",189
1986,"E-21",189
1986,"F-23",189
1986,"G-23",189
1986,"H-23",190
1986,"I-23",190
1986,"J-23",190
1986,"K-23",190
1986,"L-23",190
1986,"M-23",191
1986,"N-23",191
1986,"O-23",191
1986,"PO2423",191
1986,"P-23",191
1986,"QP2423",192
1986,"Q-23",192
1986,"R-23",192
1986,"S-23",192
1986,"S-25",193
1986,"R-25",193
1986,"Q-25",193
1986,"QP2625",194
1986,"P-25",194
1986,"PO2625",194
1986,"O-25",194
1986,"ON2625",195
1986,"N-25",195
1986,"E-09",161
1986,"D-09",161
1986,"C-09",161
1986,"Q-27",207
1986,"R-27",208
1986,"S-26",208
1986,"R-28",208
1986,"R-29",208
1986,"Q-29",209
1986,"Q-28",209
1986,"P-28",209
1986,"P-29",209
1986,"N-29",210
1986,"M-29",210
1986,"L-29",210
1986,"L-30",210
1986,"M-30",210
1986,"N-30",211
1986,"O-30",211
1986,"P-30",211
1986,"Q-30",211
1986,"R-30",211
1986,"R-31",212
1986,"R-32",212
1986,"Q-31",212
1986,"P-31",212
1986,"P-32",212
1986,"O-31",213
1986,"N-31",213
1986,"M-31",213
1986,"L-31",213
1986,"K-11",159
1986,"M-03",179
1986,"O-29",209
1986,"M-25",196
1986,"L-25",196
1986,"L-26",196
1986,"M-26",196
1986,"N-26",196
1986,"O-26",197
1986,"PO2726",197
1986,"P-26",197
1986,"QP2726",197
1986,"Q-26",197
1986,"R-26",197
1986,"N-27",198
1986,"M-27",198
1986,"L-27",198
1986,"K-27",198
1986,"F-24",204
1986,"F-25",204
1986,"G-25",204
1986,"G-26",204
1986,"H-26",204
1986,"H-25",205
1986,"I-25",205
1986,"I-26",205
1986,"J-26",205
1986,"J-25",205
1986,"K-25",206
1986,"K-26",206
1986,"L-28",206
1986,"M-28",206
1986,"N-28",207
1986,"O-28",207
1986,"O-27",207
1986,"P-27",207
1986,"K-08",165
1986,"F-20",186
1986,"K-14",155
1986,"J-14",156
1986,"I-14",156
1986,"H-14",156
1986,"G-14",156
1986,"F-14",156
1986,"E-12",158
1986,"F-12",158
1986,"G-12",158
1986,"H-12",158
1986,"I-12",159
1986,"J-12",159
1986,"K-12",159
1986,"K-10",159
1986,"J-10",160
1986,"I-10",160
1986,"H-10",160
1986,"G-10",160
1986,"F-10",160
1986,"E-10",161
1986,"D-10",161
1986,"B-08",161
1986,"C-08",161
1986,"D-08",162
1986,"E-08",162
1986,"F-08",162
1986,"G-08",162
1986,"H-08",165
1986,"I-08",165
1986,"J-08",165
1986,"L-08",165
1986,"H-16",155
1986,"I-16",155
1986,"J-16",155
1986,"L-20",183
1986,"K-20",183
1986,"J-20",183
1986,"JI2120",184
1986,"I-20",184
1986,"IH2120",184
1986,"H-20",184
1986,"HG2120",184
1986,"G-20",185
1986,"GF2120",185
1986,"E-20",186
1986,"E-22",187
1986,"F-22",187
1986,"G-22",187
1986,"H-22",187
1986,"I-22",187
1986,"J-22",188
1986,"K-22",188
1986,"L-22",188
1986,"M-22",188
1986,"N-22",188
1986,"O-22",189
1986,"P-22",189
1986,"Q-22",189
1986,"R-22",189
1986,"S-22",189
1986,"S-24",190
1986,"R-24",190
1986,"QP2524",190
1986,"P-24",190
1986,"PO2524",190
1986,"O-24",191
1986,"ON2524",191
1986,"N-24",191
1986,"M-24",191
1986,"L-24",191
1986,"K-24",192
1986,"J-24",192
1986,"I-24",192
1986,"H-24",192
1986,"G-24",192
1986,"M-08",165
1986,"N-06",166
1986,"M-06",166
1986,"L-06",166
1986,"K-06",166
1986,"J-06",166
1986,"I-06",167
1986,"H-06",167
1986,"G-06",167
1986,"F-06",167
1986,"E-06",167
1986,"D-06",168
1986,"C-06",168
1986,"B-06",168
1986,"A-04",169
1986,"B-04",169
1986,"C-04",169
1986,"D-04",170
1986,"E-04",170
1986,"F-04",170
1986,"G-04",170
1986,"H-04",170
1986,"H-02",171
1986,"G-02",171
1986,"F-02",171
1986,"E-02",171
1986,"D-02",171
1986,"C-02",172
1986,"B-02",172
1986,"A-02",172
1986,"C-18",176
1986,"D-18",176
1986,"E-18",176
1986,"F-18",176
1986,"I-04",177
1986,"J-04",177
1986,"K-04",177
